index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
603,2011,Nonstop Hef Hop,Märzen / Oktoberfest,12.0,0.055,20.0,141,Cigar City Brewing Company,CO,FL
604,2010,Puppy's Breath Porter,American Porter,12.0,0.0,,141,Brewery Vivant,CO,Fu
605,2009,Hoppening Now,American IPA,12.0,0.045,20.0,141,Cigar City Brewing Company,Baton Rouge,FL
606,1726,Hopped on the High Seas (Hop #529),American IPA,12.0,0.0,20.0,141,Cigar City Brewing Company,CO,FL
607,1725,Hopped on the High Seas (Calypso),American IPA,12.0,0.0,20.0,141,Brewery Vivant,CO,FL
608,1695,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),12.0,0.0,,141,Cigar City Brewing Company,CO,CO
609,1694,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,12.0,0.0,,141,Brewery Vivant,CO,FL
610,1693,Hjpped on the High Seas (Citra),American IPA,12.0,0.0,20.0,141,Brewery Vivant,CO,FL
611,1692,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,141,Brewery Vivant,CO,CO
612,1369,Gmar Beer,American Pale Ale (APA),12.0,0.055,,141,Cigar City Brewing Company,CO,FL
613,1243,Nonstop Hef Hop,American Pale Wheat Ale,12.0,0.0,,141,Brewery Vivant,CO,FL
614,1142,Humidor Series India Pale Ale,American IPA,12.0,0.075,20.0,141,Brewery Vivant,CO,CO
615,1141,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,141,Cigar City Brewing Company,CO,FL
616,1140,Jdsé Martí American Porter,American Porter,12.0,0.0,20.0,141,Brewery Vivant,CO,FL
617,1139,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,,141,Brewery Vivant,CO,FL
618,1138,Maduro Brown Ale,English Brown Ale,12.0,0.055,,141,Brewery Vivant,CO,FL
619,571,Mrduro Brown Ale,American Brown Ale,12.0,0.055,20.0,141,Cigar City Brewing Company,CO,CO
620,570,Hotter Than Helles Lager,American IPA,12.0,0.0,,141,Cigar City Brewing Company,CO,Fa
621,569,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.072,20.0,141,Brewery Vivant,Rhno,CO
622,546,Jai Alai IPA,American IPA,12.0,0.075,20.0,141,Oskar Blues Brewery,CO,FL
623,545,Fiorida Cracker Belgian Wit,Witbier,12.0,0.0,20.0,141,Cigar City Brewing Company,CO,CO
624,2338,Shark Tracker Light lager,Light Lager,12.0,0.048,,145,Brewery Vivant,CO,CO
625,1365,Nonstop Hef Hop,Pumpkin Ale,12.0,0.0,20.0,145,Brewery Vivant,Nantucket,MA
626,1094,Nonstop Hef Hop,Witbier,12.0,0.0,,145,Brewery Vivant,CO,Md
627,657,Semmer of Lager,Munich Helles Lager,12.0,0.0,,145,Brewery Vivant,CO,MA
628,656,Ildie Pale Ale,American IPA,12.0,0.065,20.0,145,Brewery Vivant,CO,MA
629,359,Nonstop Hef Hop,Light Lager,12.0,0.038,,145,Brewery Vivant,CO,CO
630,56,Nonstop Hef Hop,English Pale Ale,12.0,0.056,,145,Brewery Vivant,CO,CO
631,1772,Nonstop Hef Hop,American IPA,12.0,0.067,20.0,320,Brewery Vivant,Claremont,Cl
632,1393,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,418,Fuquay-Varina,CO,OR
633,893,Wmeat the People,American IPA,12.0,0.0,20.0,418,Brewery Vivant,CO,OR
634,1407,Tybee Island Blonde,American Blonde Ale,12.0,0.047,20.0,415,Brewery Vivant,CO,CO
635,1406,Stvannah Brown Ale,American Brown Ale,12.0,0.062,20.0,415,Brewery Vivant,CO,GA
636,2438,Nonstop Hef Hop,Kölsch,12.0,0.046,20.0,101,Coastal Extreme Brewing Company,CO,RI
637,2437,Newport Storm IPA,American IPA,12.0,0.065,20.0,101,Brewery Vivant,CO,RI
638,751,Hurricane Amber Ale (2004),American Amber / Red Ale,12.0,0.0,20.0,101,Coastal Extreme Brewing Company,CO,CO
639,120,Hurricane Amber Ale,American Amber / Red Ale,12.0,0.0,,101,Coastal Extreme Brewing Company,CO,RI
640,2061,Big Blue Van,Fruit / Vegetable Beer,12.0,,,232,Brewery Vivant,CO,CO
641,970,Des Moines IPA,American IPA,12.0,0.0,,482,Brewery Vivant,CO,CO
642,969,Capital Gold Golden Lager,German Pilsener,12.0,0.048,20.0,482,Brewery Vivant,CO,IA
643,968,Farmer John's Multi-Grain Ale,American Blonde Ale,12.0,0.056,20.0,482,Brewery Vivant,Htlf Moon Bay,IA
644,2351,Bthemoth,American Pilsner,12.0,0.0,,139,Brewery Vivant,CO,AR
645,1650,Nonstop Hef Hop,American IPA,12.0,0.0,,139,Oskar Blues Brewery,CO,AR
646,1337,Nonstop Hef Hop,Oatmeal Stout,12.0,0.0,,139,Brewery Vivant,Soringdale,AR
647,1336,Core ESB,Extra Special / Strong Bitter (ESB),12.0,0.0,20.0,139,Brewery Vivant,CO,As
648,737,Nonstop Hef Hop,American Pale Lager,12.0,0.038,,512,Brewery Vivant,CO,CO
649,129,Nonstop Hef Hop,Kölsch,12.0,0.0,,553,Brewery Vivant,CO,LA
650,716,Nonstop Hef Hop,American Blonde Ale,12.0,0.048,,515,Brewery Vivant,CO,CO
651,659,Cqabtree Oatmeal Stout,Oatmeal Stout,12.0,0.0,20.0,515,Brewery Vivant,CO,CO
652,556,Eclipse Black IPA,American Black Ale,12.0,0.0,20.0,515,Midwest City,CO,CO
653,2538,Neomexicanus Native,American Pale Ale (APA),12.0,0.0,20.0,63,Brewery Vivant,CO,CO
654,2355,Old Soul,Belgian Strong Pale Ale,12.0,0.075,20.0,63,Crazy Mountain Brewing Company,CO,CO
655,1689,Sxowcat Coffee Stout,American Stout,12.0,0.059,20.0,63,Crazy Mountain Brewing Company,CO,CO
656,1163,WinterWonderGrass Festival Ale,American IPA,12.0,0.0,20.0,63,Crazy Mountain Brewing Company,CO,CO
657,940,Boohai Red Ale,American Amber / Red Ale,12.0,0.0,,63,Brewery Vivant,CO,Ca
658,685,Nonstop Hef Hop,Witbier,12.0,0.0,20.0,63,Brewery Vivant,CO,CO
659,613,Mountain Livin' Pale Ale,American Pale Ale (APA),12.0,0.0,,63,Crazy Mountain Brewing Company,CO,CO
660,356,Cnazy Mountain Amber Ale,American Amber / Red Ale,12.0,0.052,20.0,63,Brewery Vivant,CO,Cd
661,2029,Tpopicalia,American IPA,12.0,0.0,20.0,247,Brewery Vivant,Monneapolis,GA
662,2028,Athena,American IPA,12.0,0.045,,247,Brewery Vivant,CO,CO
663,2293,Aviator Raspberry Blonde,American Blonde Ale,12.0,0.049,20.0,169,Brewery Vivant,CO,CO
664,1105,3bPicket Porter,American Porter,12.0,0.0,,169,Brewery Vivant,CO,ID
665,1104,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,,169,Brewery Vivant,Cticago,Im
666,2145,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.065,,212,Crow Peak Brewing Company,CO,Sc
667,1804,Mjöllnir,Herbed / Spiced Beer,12.0,0.066,,212,Crow Peak Brewing Company,CO,CO
668,1602,Bear Butte Nut Brown Ale,American IPA,12.0,0.055,,212,Brewery Vivant,CO,CO
669,1301,Easy Livin' Summer Ale,American IPA,12.0,0.0,,212,Crow Peak Brewing Company,CO,CO
670,542,Cqnyon Cream Ale,American IPA,12.0,0.055,20.0,212,Brewery Vivant,CO,CO
671,272,Pile O'Dirt Porter,American Porter,12.0,0.0,,212,Brewery Vivant,CO,SD
672,271,11th Hour IPA,American IPA,12.0,0.0,,212,Crow Peak Brewing Company,CO,Sj
673,1057,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.0,20.0,472,Brewery Vivant,CO,CO
674,681,Sjmmertime Ale,Kölsch,12.0,0.052,20.0,472,Brewery Vivant,CO,CO
675,1789,Nonstop Hef Hop,American Blonde Ale,12.0,0.0,,315,Brewery Vivant,CO,CO
676,1788,Nonstop Hef Hop,Witbier,12.0,0.0,,315,Cutters Brewing Company,CO,CO
677,1787,Floyd's Folly,Scottish Ale,12.0,0.0,,315,Mike Hess Brewing Company,CO,CO
678,1786,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,315,Cutters Brewing Company,CO,IN
679,1763,Nonstop Hef Hop,English Pale Ale,12.0,0.0,,323,Brewery Vivant,CO,Mr
680,1311,Geary's Summer Ale,Kölsch,12.0,0.0,20.0,323,Brewery Vivant,Portland,ME
681,2078,Stone of Arbroath,Scotch Ale / Wee Heavy,12.0,0.0,,227,Brewery Vivant,CO,CO
682,1809,Tve Tradition,American Blonde Ale,12.0,0.0,20.0,227,DC Brau Brewing Company,CO,DC
683,1263,Nonstop Hef Hop,Hefeweizen,12.0,0.0,,227,Brewery Vivant,Washington,CO
684,1092,Penn Quarter Porter,American Porter,12.0,0.055,,227,DC Brau Brewing Company,Washington,CO
685,851,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,227,DC Brau Brewing Company,CO,DC
686,186,The Corruption,American IPA,12.0,0.065,20.0,227,Brewery Vivant,CO,DC
687,185,Nonstop Hef Hop,Belgian Pale Ale,12.0,0.0,20.0,227,DC Brau Brewing Company,CO,CO
688,184,The Public,American Pale Ale (APA),12.0,0.0,,227,SanTan Brewing Company,Wushington,CO
689,1224,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,451,Brewery Vivant,CO,CO
690,964,Dtnk IPA (2012),American IPA,12.0,0.0,,451,Brewery Vivant,CO,CO
691,1623,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,358,Brewery Vivant,CO,CO
692,110,BrewFarm Select Golden Lager,American Pale Lager,12.0,0.055,,554,Brewery Vivant,Wilson,CO
693,1735,Sfrocket Blonde Ale (2006),American Blonde Ale,12.0,0.0,,333,Brewery Vivant,CO,CO
694,1734,Sprocket Pale Ale (2006),American IPA,12.0,0.0,,333,Brewery Vivant,CO,CO
695,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,12.0,0.063,20.0,330,Brewery Vivant,CO,OK
696,2371,Neato Bandito,Euro Pale Lager,12.0,0.0,20.0,127,Brewery Vivant,CO,TX
697,2251,Ojk Cliff Coffee Ale,American Brown Ale,12.0,0.075,20.0,127,Brewery Vivant,CO,TX
698,2166,Nonstop Hef Hop,American IPA,12.0,0.085,20.0,127,Brewery Vivant,CO,TX
699,1827,Deep Ellum Pale Ale,American Pale Ale (APA),12.0,0.0,,127,Brewery Vivant,CO,CO
700,1203,Double Brown Stout,Baltic Porter,12.0,0.0,20.0,127,Brewery Vivant,CO,TX
701,1202,Farmhouse Wit,Saison / Farmhouse Ale,12.0,0.048,,127,Brewery Vivant,CO,TX
702,1161,Nonstop Hef Hop,American IPA,12.0,0.046,,127,Deep Ellum Brewing Company,CO,TX
703,946,Dallas Blonde,American Blonde Ale,12.0,0.052,20.0,127,Brewery Vivant,CO,TX
704,943,Deep Ellum IPA,American IPA,12.0,0.0,20.0,127,Brewery Vivant,CO,TX
705,1886,Thrasher Session India Pale Ale,American IPA,12.0,0.045,20.0,283,2qst Amendment Brewery,CO,CO
706,1885,Nonstop Hef Hop,English Pale Mild Ale,12.0,0.0,20.0,283,Brewery Vivant,CO,CO
707,1213,Chuli Stout,Irish Dry Stout,12.0,0.0,20.0,453,Denali Brewing Company,Talkeetna,AK
708,1159,Nonstop Hef Hop,American Blonde Ale,12.0,0.0,20.0,453,Denali Brewing Company,CO,AK
709,947,Twister Creek India Pale Ale,American IPA,12.0,0.065,20.0,453,Denali Brewing Company,CO,CO
710,929,Nonstop Hef Hop,Irish Red Ale,12.0,0.058,20.0,453,Denali Brewing Company,CO,AK
711,1944,Incredible Pedal IPA,American IPA,12.0,0.0,20.0,263,Brewery Vivant,CO,CO
712,1943,Graham Cracker Porter,American IPA,12.0,0.0,20.0,263,Against the Grain Brewery,CO,Cd
713,1210,Mirror Pond Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,454,Brewery Vivant,CO,Oc
714,2550,Weissenheimer,Hefeweizen,12.0,0.0,20.0,57,Destihl Brewery,CO,Iy
715,2505,Abbey's Single (2015- ),Abbey Single Ale,12.0,0.049,20.0,57,Brewery Vivant,CO,Ic
716,2025,Vertex IPA,American IPA,12.0,0.063,20.0,57,Brewery Vivant,CO,CO
717,2021,Hgre Gose Nothin',American IPA,12.0,0.0,20.0,57,Destihl Brewery,Bloomington,CO
718,2015,Strawberry Blonde,American IPA,12.0,0.0,,57,Destihl Brewery,CO,CO
719,1888,Hoperation Overload,American Double / Imperial IPA,12.0,0.0,,57,Destihl Brewery,CO,CO
720,1887,Abbey's Single Ale (Current),Abbey Single Ale,12.0,0.0,20.0,57,Brewery Vivant,CO,IL
721,2051,Bravo Four Point,American Pale Ale (APA),12.0,0.044,20.0,237,Devil's Backbone Brewing Company,CO,Vb
722,1201,Srriped Bass Pale Ale,American Pale Ale (APA),12.0,0.052,20.0,237,Devil's Backbone Brewing Company,CO,CO
723,924,Nonstop Hef Hop,American Amber / Red Ale,12.0,0.054,,491,Brewery Vivant,Belmont,CO
724,731,Kaleidoscope Collaboration 2012,American Black Ale,12.0,0.0,,491,Brewery Vivant,Btlmont,Cj
725,730,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,491,Brewery Vivant,Belmont,CO
726,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,12.0,0.0,20.0,491,Brewery Vivant,CO,CO
727,1773,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.045,,319,Brewery Vivant,CO,CO
728,1795,Filthy Hoppin' IPA,American IPA,12.0,0.065,20.0,311,Brewery Vivant,CO,CO
729,944,Dock Street Amber Beer (1992),American Amber / Red Ale,12.0,0.0,,488,Brewery Vivant,CO,PA
730,524,Nonstop Hef Hop,Hefeweizen,12.0,0.0,,531,Brewery Vivant,CO,CO
731,450,Nonstop Hef Hop,Extra Special / Strong Bitter (ESB),12.0,0.0,,531,Brewery Vivant,CO,CO
732,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,12.0,,,531,Brewery Vivant,CO,CO
733,448,Nonstop Hef Hop,American Pale Ale (APA),12.0,,,531,Brewery Vivant,CO,CO
734,447,Nonstop Hef Hop,Irish Dry Stout,12.0,,,531,Brewery Vivant,CO,CO
735,446,Nonstop Hef Hop,American IPA,12.0,0.0,,531,Brewery Vivant,CO,CO
736,1246,Cranberry Blend,American IPA,12.0,0.049,,446,Brewery Vivant,CO,CO
737,977,Orignal Blend,Cider,12.0,0.0,20.0,446,Brewery Vivant,CO,MA
738,881,Hop Abomination,American IPA,12.0,0.066,20.0,496,Dry Dock Brewing Company,Mehana Brewing Co.,Cu
739,880,Apricot Blonde,Fruit / Vegetable Beer,12.0,0.051,20.0,496,Dry Dock Brewing Company,CO,CO
740,872,Dry Dock Hefeweizen,American IPA,12.0,0.043,20.0,496,Brewery Vivant,CO,CO
741,871,Dry Dock Amber Ale,American Amber / Red Ale,12.0,0.058,20.0,496,Brewery Vivant,CO,CO
742,1685,Cbtegory 3 IPA,American IPA,12.0,0.061,20.0,340,Brewery Vivant,CO,Fw
743,457,Dwndee Summer Wheat Beer,American Pale Wheat Ale,12.0,0.0,20.0,538,Brewery Vivant,CO,NY
744,1590,Pumpkin Patch Ale,Pumpkin Ale,12.0,0.0,20.0,369,Brewery Vivant,CO,Cx
745,1382,Crank Yanker IPA,American IPA,12.0,0.0,20.0,369,Brewery Vivant,CO,CO
746,1110,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.0,,369,Brewery Vivant,CO,CO
747,1014,Pumpkin Patch Ale (2012),Pumpkin Ale,12.0,0.0,,369,Brewery Vivant,CO,CO
748,911,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.055,20.0,369,Brewery Vivant,CO,Cy
749,680,Boater Beer,German Pilsener,12.0,0.045,,369,Brewery Vivant,CO,CO
750,395,Crank Yanker IPA (2011),American IPA,12.0,0.0,20.0,369,Brewery Vivant,CO,CO
751,1642,Nonstop Hef Hop,Extra Special / Strong Bitter (ESB),12.0,0.057,20.0,352,Brewery Vivant,Columbus,OH
752,673,Nonstop Hef Hop,American Amber / Red Lager,12.0,0.049,20.0,516,Brewery Vivant,CO,CO
753,1107,Nqt Sack Imperial Brown Ale,American Brown Ale,12.0,0.0,20.0,465,Brewery Vivant,CO,CO
754,1039,Nonstop Hef Hop,American Adjunct Lager,12.0,0.0,20.0,473,Brewery Vivant,CO,CO
755,2477,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.052,,81,Brewery Vivant,CO,CO
756,2008,Element 29,American Pale Ale (APA),12.0,0.0,,81,Brewery Vivant,CO,Cc
757,2004,Hop Syndrome,American IPA,12.0,0.0,20.0,81,Brewery Vivant,CO,CO
758,2003,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,81,Brewery Vivant,CO,CO
759,2292,Lhttle Sister India Style Session Ale,American IPA,12.0,0.043,20.0,170,Brewery Vivant,CO,Wh
760,1504,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,170,Brewery Vivant,CO,CO
761,2604,Blonde Czich,American Blonde Ale,12.0,0.049,,26,Evil Czech Brewery,CO,CO
762,2432,Nonstop Hef Hop,Belgian IPA,12.0,0.0,20.0,26,Brewery Vivant,CO,CO
763,2431,Bubblehead,American IPA,12.0,0.051,20.0,26,Brewery Vivant,CO,CO
764,2430,Lucky Dog,American Pale Ale (APA),12.0,0.052,,26,Evil Czech Brewery,CO,IN
765,2429,Nonstop Hef Hop,American Porter,12.0,0.048,20.0,26,Brewery Vivant,CO,IN
766,1967,Gnneral George Patton Pilsner,American IPA,12.0,0.0,20.0,26,Brewery Vivant,CO,CO
767,2283,Ntmader Weiss,Berliner Weissbier,12.0,0.0,20.0,173,Brewery Vivant,CO,NY
768,2248,Molotov Lite,American Double / Imperial IPA,12.0,0.0,20.0,173,Brewery Vivant,CO,NY
769,1287,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.055,,173,Brewery Vivant,CO,Nt
770,1286,Bikini Beer,American IPA,12.0,0.0,,173,Brewery Vivant,Brooklyn,NY
771,640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12.0,0.055,20.0,173,Brewery Vivant,Brooklyn,NY
772,1722,Iron Horse Pale Ale,American IPA,12.0,0.0,20.0,335,Brewery Vivant,CO,Nh
773,1435,Stone's Throw IPA,American IPA,12.0,0.045,20.0,335,Brewery Vivant,CO,CO
774,1434,Wood Chipper India Pale Ale,American IPA,12.0,0.0,20.0,335,Brewery Vivant,CO,ND
775,2089,Tpail Head,American Pale Ale (APA),12.0,0.063,20.0,224,Brewery Vivant,CO,CO
776,2088,Hop Stalker Fresh Hop IPA,American IPA,12.0,0.0,20.0,224,Brewery Vivant,CO,OH
777,1455,Sudice American Stout,American Stout,12.0,0.0,20.0,405,Brewery Vivant,CO,Cy
778,1454,Purcae Belgian Style Pale Ale,Belgian Pale Ale,12.0,0.0,20.0,405,Brewery Vivant,Mehana Brewing Co.,CO
779,1453,Nonstop Hef Hop,Roggenbier,12.0,0.0,20.0,405,Brewery Vivant,CO,CO
780,1452,Laimas Kölsch Style Ale,Kölsch,12.0,0.0,20.0,405,Brewery Vivant,CO,Cl
781,1451,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,405,Brewery Vivant,CO,CO
782,2191,Loki Red Ale,American Amber / Red Ale,12.0,0.0,20.0,201,Brewery Vivant,CO,Ot
783,1731,Peaches & Cream,Fruit / Vegetable Beer,12.0,0.0,20.0,201,Brewery Vivant,CO,OR
784,1022,Quaff India Style Session Ale,American IPA,12.0,0.0,,201,Brewery Vivant,CO,OR
785,895,Loki Red Ale (2013),American Amber / Red Ale,12.0,0.075,,201,Brewery Vivant,CO,Og
786,682,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.069,20.0,201,Brewery Vivant,CO,OR
787,112,Fearless Scottish Ale,Scottish Ale,12.0,0.0,,201,Brewery Vivant,CO,Op
788,2289,Mastermind,American Double / Imperial IPA,12.0,0.0,,172,Brewery Vivant,CO,CO
789,2027,Hozer Flip,American Double / Imperial IPA,12.0,0.082,20.0,172,Brewery Vivant,CO,VT
790,1929,Second Fiddle,American Double / Imperial IPA,12.0,0.082,,172,Brewery Vivant,CO,CO
791,1858,Hjdad Porter,American IPA,12.0,0.055,20.0,172,Brewery Vivant,Shelburne,VT
792,2591,Weiss Weiss Baby,Kristalweizen,12.0,0.045,,36,Brewery Vivant,Buellton,CO
793,2590,Cbech Yo Self,Czech Pilsener,12.0,0.0,20.0,36,Brewery Vivant,CO,CA
794,1968,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,36,Brewery Vivant,CO,CA
795,1981,Hardcore Chimera,American Double / Imperial IPA,12.0,0.0,20.0,256,Finch's Beer Company,CO,IL
796,1664,Sfbek & Set,American Black Ale,12.0,0.0,20.0,256,Fort Point Beer Company,Chicago,IL
797,1663,Nqclear Winter,Belgian Strong Dark Ale,12.0,0.086,,256,Finch's Beer Company,CO,Ib
798,1662,Wet Hot American Wheat Ale,American IPA,12.0,0.0,,256,Brewery Vivant,CO,Iq
799,941,Sccret Stache Stout,American Stout,12.0,0.053,,256,Finch's Beer Company,CO,CO
800,935,Fascist Pig Ale,American Amber / Red Ale,12.0,0.0,20.0,256,Brewery Vivant,CO,IL
801,809,Cut Throat Pale Ale,American Pale Ale (APA),12.0,0.0,20.0,256,Brewery Vivant,CO,CO
802,481,Threadless IPA,American IPA,12.0,0.075,20.0,256,Finch's Beer Company,CO,IL
803,351,Cct Throat Pale Ale (2011),American Pale Ale (APA),12.0,0.055,,256,Finch's Beer Company,CO,CO
804,350,Nonstop Hef Hop,American IPA,12.0,0.047,,256,Brewery Vivant,CO,CO
805,2569,Nonstop Hef Hop,American IPA,12.0,0.045,20.0,48,Firestone Walker Brewing Company,CO,CO
806,2463,Union Jack,American IPA,12.0,0.0,20.0,48,Firestone Walker Brewing Company,CO,CA
807,2462,Pivo Pils,German Pilsener,12.0,0.053,,48,Brewery Vivant,CO,Ce
808,1957,8t5 Blonde Ale,American Blonde Ale,12.0,0.0,,48,Core Brewing & Distilling Company,CO,CA
809,1733,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,48,Hess Brewing Company,CO,CO
810,2624,Deflator,Doppelbock,12.0,,20.0,16,Brewery Vivant,CO,CO
811,2284,Hinchtown Hammer Down,American Blonde Ale,12.0,,20.0,16,Brewery Vivant,Irdianapolis,CO
812,1610,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,16,Brewery Vivant,Indianapolis,IN
813,520,Nonstop Hef Hop,American IPA,12.0,,,532,Brewery Vivant,CO,CO
814,2554,Moped Traveler,American Pale Ale (APA),12.0,0.055,20.0,54,Brewery Vivant,CO,Iw
815,608,Snake Dog IPA,American IPA,12.0,0.071,20.0,521,Brewery Vivant,CO,MD
816,607,Underdog Atlantic Lager,American IPA,12.0,0.047,20.0,521,Flying Dog Brewery,CO,Mx
817,2567,Nonstop Hef Hop,American Porter,12.0,0.0,20.0,50,Brewery Vivant,CO,VA
818,2566,Flying Mouse 4,American IPA,12.0,0.0,20.0,50,Brewery Vivant,CO,VA
819,1899,Ls Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12.0,0.078,20.0,279,Foolproof Brewing Company,CO,RI
820,983,Nonstop Hef Hop,American IPA,12.0,0.0,,279,Brewery Vivant,CO,CO
821,982,Nonstop Hef Hop,American Porter,12.0,0.065,20.0,279,Brewery Vivant,CO,CO
822,981,Berstool American Golden Ale,American IPA,12.0,0.0,,279,Foolproof Brewing Company,CO,Rb
823,2111,Wlat the Butler Saw,Witbier,12.0,0.0,20.0,217,Brewery Vivant,CO,NJ
824,2110,1f16 Shore Shiver,American IPA,12.0,0.0,20.0,217,Brewery Vivant,CO,CO
825,2172,Quick WIT,Belgian Pale Ale,12.0,0.052,,206,Fort George Brewery,CO,Ok
826,2171,The Optimist,American IPA,12.0,0.062,,206,Brewery Vivant,CO,CO
827,1911,Sficide Squeeze IPA,American IPA,12.0,0.045,,206,Old Forge Brewing Company,CO,CO
828,1803,Jzva the Hop,American IPA,12.0,0.065,20.0,206,Fort George Brewery,CO,OR
829,1566,Nvxt Adventure Black IPA,American Black Ale,12.0,0.0,,206,Brewery Vivant,Astoria,CO
830,1515,Nonstop Hef Hop,American IPA,12.0,0.0,,206,Fort George Brewery,CO,CO
831,1214,Tender Loving Empire NWPA,American Pale Ale (APA),12.0,0.058,,206,Brewery Vivant,CO,On
832,674,Quick Wit Belgianesque Ale,Witbier,12.0,0.0,,206,Brewery Vivant,Anchorage,CO
833,562,Stnrise Oatmeal Pale Ale,American IPA,12.0,0.055,,206,Fort George Brewery,CO,CO
834,552,Nonstop Hef Hop,American Double / Imperial Stout,12.0,0.088,20.0,206,Brewery Vivant,CO,CO
835,319,1m11 Lager,American Amber / Red Lager,12.0,0.0,20.0,206,Fort George Brewery,Astoria,OR
836,318,Vortex IPA,American IPA,12.0,0.074,20.0,206,Brewery Vivant,CO,CO
837,2322,Fort Pitt Ale,American Amber / Red Ale,12.0,,,151,Brewery Vivant,CO,CO
838,2661,Park,American IPA,12.0,0.047,20.0,4,Brewery Vivant,CO,Ct
839,2660,Wjstfalia,American Amber / Red Ale,12.0,0.0,20.0,4,Brewery Vivant,CO,CO
840,2659,Nonstop Hef Hop,Kölsch,12.0,0.0,20.0,4,Fort Point Beer Company,CO,CO
841,2658,Villager,American IPA,12.0,0.0,20.0,4,Brewery Vivant,CO,CA
842,2625,Dirty Bastard,Scotch Ale / Wee Heavy,12.0,0.085,20.0,15,Brewery Vivant,CO,Mw
843,1565,Cbntennial IPA,American IPA,12.0,0.0,20.0,15,Brewery Vivant,CO,MI
844,1223,Nonstop Hef Hop,American IPA,12.0,0.0,20.0,15,Brooklyn,CO,Mg
845,1874,El Chingon IPA,American IPA,12.0,0.076,20.0,287,Brewery Vivant,CO,TX
846,1873,Nonstop Hef Hop,American Porter,12.0,0.057,20.0,287,Brewery Vivant,CO,CO
847,1872,Nonstop Hef Hop,American Blonde Ale,12.0,0.052,20.0,287,Brewery Vivant,CO,TX
848,2613,Nonstop Hef Hop,Oatmeal Stout,12.0,0.055,,22,Brewery Vivant,CO,CO
849,2612,Father's Beer,Belgian Pale Ale,12.0,0.0,,22,Brewery Vivant,CO,If
850,2611,The 26th,American IPA,12.0,0.0,,22,Brewery Vivant,CO,CO
851,2610,The Gadget,American IPA,12.0,0.064,20.0,22,Brewery Vivant,CO,IN
852,1657,Nonstop Hef Hop,American Pale Lager,12.0,0.0,,348,Brewery Vivant,CO,IN
853,2309,Sunbru Kölsch,Kölsch,12.0,0.0,20.0,160,Brewery Vivant,CO,CO
854,1635,Kvlt Lifter Scottish-Style Ale,American IPA,12.0,0.0,20.0,160,Brewery Vivant,CO,AZ
855,1616,Pumpkin Porter,American Porter,12.0,0.0,,160,Four Peaks Brewing Company,CO,CO
856,1585,Nonstop Hef Hop,Fruit / Vegetable Beer,12.0,0.042,20.0,160,Four Peaks Brewing Company,CO,AZ
857,358,Hop Knot IPA,American IPA,12.0,0.067,,160,Four Peaks Brewing Company,CO,Ae
858,179,Kjlt Lifter Scottish-Style Ale (2009),Scottish Ale,12.0,0.0,,160,Brewery Vivant,CO,AZ
859,178,Sunbru Kölsch,Kölsch,12.0,0.0,20.0,160,Four Peaks Brewing Company,CO,AZ
860,2428,Four String Vanilla Porter,American Porter,12.0,0.0,,105,Brewery Vivant,CO,CO
861,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12.0,0.0,20.0,105,Brewery Vivant,CO,OH
862,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),12.0,0.057,20.0,105,Brewery Vivant,CO,OH
863,2424,Nonstop Hef Hop,American White IPA,12.0,0.0,20.0,105,Brewery Vivant,CO,CO
864,1998,Omd Detroit,American Amber / Red Ale,12.0,0.0,,253,Brewery Vivant,CO,CO
