tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
269,weather,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
270,,Ap-446-DFW-PHL,11:50 a.m.,12:12 p.m.,,4:09 p.m.
271,Ui-858-PVG-SFO,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
272,weather,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:16 p.m.,5:05 p.m.
273,,CO-89-IAH-EWR,5:05 p.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
274,flylouisville,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
275,woather,Aw-1886-BOS-MIA,,,2:20 p.m.,
276,wwather,AA-1664-MIA-ATL,10:15 a.m.,9:16 a.m.,12:10 p.m.,11:56 a.m.
277,Ao-3809-PHX-LAX,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,11:05 a.m.,8:06 a.m.
278,weather,Ab-1279-DFW-PHX,1:00 p.m.,,,
279,wvather,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
280,,AA-616-DFW-DTW,9:24 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
281,,owbitz,,,2:00 p.m.,
282,,UA-2945-PHL-CLT,,,,
283,,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
284,,AA-271-MIA-LAX,11:35 a.m.,,,
285,helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,11:55 a.m.,2:46 p.m.
286,,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,11:50 a.m.,10:36 a.m.
287,weather,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,2:55 p.m.,11:32 a.m.
288,,AA-4307-ORD-DTW,11:55 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
289,weather,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
290,weather,CO-1694-LAX-IAH,,,,
291,,UA-843-LAX-ORD,5:11 a.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
292,,CO-1193-EWR-MCO,9:15 a.m.,,12:18 p.m.,
293,,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
294,weather,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,7:35 a.m.,9:31 a.m.
295,,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
296,Ar-3756-ORD-SLC,UA-938-DEN-ORD,4:17 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
297,As-400-DFW-JFK,AA-1221-MCO-ORD,3:50 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
298,wzather,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,11:35 a.m.,6:34 p.m.
299,,Uw-2515-DFW-CLT,,,,
300,,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
301,,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
302,weather,AA-1522-SFO-ORD,,,6:45 a.m.,
303,wiather,UA-233-LAX-JFK,5:11 a.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
304,CO-58-DEN-IAH,AA-3823-LAX-DEN,9:40 a.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
305,,AA-2312-DFW-DTW,3:30 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
306,weather,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
307,weather,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
308,weather,UA-257-JFK-SFO,9:20 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
309,weather,gyfox,,,7:10 a.m.,
310,,AA-649-ORD-SNA,,1:30 p.m.,,3:50 p.m.
311,AA-3786-IAH-ORD,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,12:30 p.m.,4:59 p.m.
312,,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
313,,,1:45 p.m.,1:32 p.m.,2:55 p.m.,5:34 p.m.
314,wuather,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
315,,AA-3063-SLC-LAX,7:30 a.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
316,weather,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
317,Cz-50-CLE-EWR,UA-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
318,CO-1614-LAX-IAH,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
319,Ud-2515-DFW-CLT,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
320,,AA-1434-DFW-MCO,7:15 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
321,AA-616-DFW-DTW,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
322,wunderground,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
323,weather,AA-2957-DFW-CVG,7:30 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
324,wpather,UA-37-EDI-EWR,9:15 a.m.,9:14 a.m.,11:53 a.m.,12:09 p.m.
325,,AA-789-ORD-DEN,1:05 p.m.,,,
326,,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
327,,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
328,wxather,AO-85-JFK-SFO,3:05 p.m.,,6:30 p.m.,
329,AA-3809-PHX-LAX,AA-3786-IAH-ORD,7:35 p.m.,,6:40 p.m.,
330,,,,,4:49 p.m.,
331,,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
332,Un-257-JFK-SFO,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
333,,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
334,weather,CO-45-EWR-MIA,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
335,weather,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,11:50 a.m.,6:19 a.m.
336,,,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
337,,AA-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
338,,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
339,,CO-1586-IAH-MCO,,,10:15 p.m.,
340,arrtravelcenter,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
341,aortravelcenter,panynj,,,11:55 a.m.,
342,UA-3515-IAD-MSP,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
343,,AA-1733-ORD-PHX,5:50 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
344,,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
345,Cz-1250-MIA-IAH,CO-58-DEN-IAH,5:05 p.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
346,ajrtravelcenter,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,11:35 a.m.,4:56 p.m.
347,flylouisville,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,
348,,AA-204-LAX-MCO,10:40 a.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
349,alrtravelcenter,UA-414-LAX-SFO,4:31 p.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
350,airtravelcenter,CO-1614-LAX-IAH,,,3:05 p.m.,
351,UA-257-JFK-SFO,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,7:10 a.m.,6:28 p.m.
352,Cf-1614-LAX-IAH,CO-52-IAH-LAX,9:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
353,aortravelcenter,CO-1090-BOS-IAH,12:29 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
354,,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
355,airtravelcenter,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
356,akrtravelcenter,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
357,At-3842-MSP-ORD,AA-484-DFW-MIA,,4:29 p.m.,6:59 a.m.,7:39 p.m.
358,airtravelcenter,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
359,helloflight,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,
360,axrtravelcenter,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
361,AA-3979-CVG-ORD,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:44 p.m.
362,airtravelcenter,At-446-DFW-PHL,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
363,,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,
364,allegiantair,AA-466-IAH-MIA,11:19 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
365,AA-1434-DFW-MCO,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
366,businesstravellogue,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,2:55 p.m.,10:27 a.m.
367,,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
368,UA-3050-PHX-CLT,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
369,airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
370,ajrtravelcenter,UA-854-SFO-IAH,7:53 a.m.,,,
371,Ac-2957-DFW-CVG,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,11:45 a.m.,3:21 p.m.
372,,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
373,airtravelcenter,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
374,businesstravellogue,UA-2945-PHL-CLT,12:00 a.m.,3:11 a.m.,2:55 p.m.,1:15 p.m.
375,,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
376,AA-4344-ORD-DTW,CO-47-IAH-LAX,,,,
377,helloflight,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,4:16 p.m.,2:46 p.m.
378,AA-3809-PHX-LAX,UA-248-PHX-ORD,12:15 a.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
379,airtravelcenter,Ax-4330-CVG-ORD,,,,
380,,AA-1434-DFW-MCO,,,,
381,,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
382,airtravelcenter,AA-4307-ORD-DTW,11:55 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
383,flightview,AA-3-JFK-LAX,12:15 a.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
384,wunderground,CO-1694-LAX-IAH,12:29 a.m.,7:15 p.m.,7:15 a.m.,12:21 a.m.
385,,UA-843-LAX-ORD,5:11 a.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
386,agrtravelcenter,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
387,,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,11:05 a.m.,7:51 a.m.
388,,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,,9:31 a.m.
389,,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
390,airtravelcenter,AA-2525-DFW-MIA,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:06 a.m.
391,UA-3515-IAD-MSP,Uc-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,10:40 a.m.,6:38 p.m.
392,,UA-938-DEN-ORD,,4:15 p.m.,7:35 p.m.,7:36 p.m.
393,airtravelcenter,AA-1221-MCO-ORD,3:50 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
394,ajrtravelcenter,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,11:40 a.m.,6:34 p.m.
395,airtravelcenter,Um-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
396,Aq-518-MIA-JFK,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
397,airtravelcenter,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
398,,AA-3756-ORD-SLC,10:34 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
399,UA-5487-SFO-MRY,UA-37-EWR-MCO,,1:48 p.m.,4:17 p.m.,4:17 p.m.
400,airtravelcenter,myrateplan,11:55 p.m.,,,
401,Uk-828-SFO-ORD,UA-233-LAX-JFK,,,12:29 a.m.,
402,amrtravelcenter,AA-3823-LAX-DEN,,9:00 p.m.,12:15 a.m.,12:15 a.m.
403,AA-59-JFK-SFO,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
404,,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
405,,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
406,airtravelcenter,UA-3373-IAD-PHL,,8:26 a.m.,,9:13 a.m.
407,amrtravelcenter,AA-649-ORD-SNA,12:18 p.m.,1:30 p.m.,,3:50 p.m.
408,alrtravelcenter,CO-1250-MIA-IAH,11:19 a.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
409,AA-446-DFW-PHL,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
410,abrtravelcenter,UA-828-SFO-ORD,,11:08 p.m.,5:11 a.m.,5:11 a.m.
411,avrtravelcenter,CO-4888-IAH-DAL,3:19 p.m.,5:30 p.m.,10:15 a.m.,6:40 p.m.
412,CO-62-IAH-EWR,Ud-858-PVG-SFO,1:45 p.m.,,6:00 a.m.,
413,airtravelcenter,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
414,,AA-3063-SLC-LAX,7:35 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
415,As-466-IAH-MIA,UA-2708-EWR-CLT,10:30 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
416,,UA-62-IAH-EWR,12:10 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
417,AA-204-LAX-MCO,AA-1664-MIA-ATL,8:55 a.m.,9:16 a.m.,12:10 p.m.,11:56 a.m.
418,atrtravelcenter,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
419,,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
420,Cf-50-CLE-EWR,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,8:35 a.m.,11:06 a.m.
421,wunderground,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
422,,AA-2957-DFW-CVG,7:30 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
423,airtravelcenter,UA-37-EDI-EWR,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
424,agrtravelcenter,AA-789-ORD-DEN,,1:19 p.m.,7:15 a.m.,3:13 p.m.
425,,UA-2704-DTW-PHX,10:35 a.m.,,10:40 a.m.,
426,foxbusiness,AA-85-JFK-SFO,,3:36 p.m.,11:25 p.m.,6:43 p.m.
427,,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,11:05 a.m.,8:06 a.m.
428,airtravelcenter,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,11:05 a.m.,6:15 p.m.
429,Uo-854-SFO-IAH,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
430,airtravelcenter,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
431,,CO-47-IAH-LAX,9:20 a.m.,,6:17 p.m.,
432,airtravelcenter,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
433,UA-3373-IAD-PHL,AA-404-MIA-MCO,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
434,,gufox,,,,
435,,,,,10:39 a.m.,
436,,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
437,awrtravelcenter,AA-222-LAX-BOS,,7:31 a.m.,3:30 p.m.,3:14 p.m.
438,AA-1886-BOS-MIA,AA-3859-IAH-ORD,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
439,Ai-789-ORD-DEN,CO-1586-IAH-MCO,9:43 a.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
440,,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
441,Al-4307-ORD-DTW,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
442,CO-1614-LAX-IAH,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
443,,AA-1733-ORD-PHX,5:50 a.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
444,flightview,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
445,fwightview,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
446,fgightview,CO-58-DEN-IAH,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
447,flightview,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,2:53 p.m.,11:21 a.m.
448,,AA-204-LAX-MCO,4:00 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
449,fkightview,UA-414-LAX-SFO,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
450,UA-414-LAX-SFO,CO-1614-LAX-IAH,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
451,flightview,fgylouisville,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
452,AA-649-ORD-SNA,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
453,UA-2906-PHL-MCO,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
454,,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
455,Av-2525-DFW-MIA,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
456,flightview,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
457,weather,AA-484-DFW-MIA,,4:29 p.m.,7:55 p.m.,7:39 p.m.
458,,orbitz,,,,
459,helloflight,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
460,Al-85-JFK-SFO,CO-1561-PHX-IAH,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
461,Ax-3823-LAX-DEN,UA-2314-ATL-PHL,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
462,,Ag-446-DFW-PHL,11:50 a.m.,12:12 p.m.,,4:09 p.m.
463,,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
464,allegiantair,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,12:10 p.m.,9:05 a.m.
465,fbightview,UA-3050-PHX-CLT,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
466,businesstravellogue,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
467,,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
468,,AA-1664-MIA-ATL,9:24 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
469,,orbitz,2:15 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
470,fwightview,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
471,businesstravellogue,UA-382-IAD-LAX,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
472,fsightview,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
473,,UA-257-JFK-SFO,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
474,,UA-2945-PHL-CLT,7:35 p.m.,,,
475,,CO-63-EWR-IAH,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
476,flightview,CO-47-IAH-LAX,5:11 a.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
477,,AA-2525-DFW-MIA,10:40 a.m.,,2:45 p.m.,
478,,,12:57 p.m.,,4:00 p.m.,
479,flightview,AA-4330-CVG-ORD,2:45 p.m.,3:36 p.m.,11:25 p.m.,3:33 p.m.
480,flightview,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
481,AA-59-JFK-SFO,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
482,AA-404-MIA-MCO,AA-4307-ORD-DTW,11:55 a.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
483,wunderground,CO-1694-LAX-IAH,9:21 a.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
484,,UA-843-LAX-ORD,5:11 a.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
485,flightview,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
486,Ay-3823-LAX-DEN,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.m.,12:57 p.m.,7:51 a.m.
487,flightview,AA-643-MIA-ORD,1:17 p.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
488,UA-843-LAX-ORD,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
489,flightview,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
490,fvightview,UA-938-DEN-ORD,,4:15 p.m.,7:35 p.m.,7:36 p.m.
491,,AA-1221-MCO-ORD,3:50 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
492,,CO-16-LAX-EWR,10:25 a.m.,10:20 a.m.,,6:34 p.m.
493,flightview,UA-2515-DFW-CLT,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
494,,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
495,,UA-664-ORD-PHL,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
496,,AA-3756-ORD-SLC,10:34 a.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
497,myrateplan,UA-37-EWR-MCO,,1:48 p.m.,4:17 p.m.,4:17 p.m.
498,flightview,AA-1522-SFO-ORD,10:30 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
499,flightview,UA-233-LAX-JFK,5:11 a.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
500,flightview,AA-3823-LAX-DEN,,9:00 p.m.,12:57 p.m.,12:15 a.m.
501,,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
502,,AA-1165-JFK-MIA,6:59 a.m.,,,
503,ffightview,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
504,fxightview,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
505,flightaware,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,1:29 p.m.,3:50 p.m.
506,,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
507,,UA-6273-YYC-SFO,7:03 p.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
508,flightview,UA-828-SFO-ORD,2:35 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
509,flightview,CO-4888-IAH-DAL,3:19 p.m.,5:30 p.m.,10:15 a.m.,6:40 p.m.
510,ffightview,,1:45 p.m.,1:32 p.m.,8:27 a.m.,5:34 p.m.
511,fsightview,UA-2704-DTW-PHX,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
512,mytripandmore,AA-3063-SLC-LAX,7:35 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
513,fgightview,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
514,ffightview,CO-62-IAH-EWR,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
515,flightview,AA-1664-MIA-ATL,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
516,,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
517,,Az-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
518,fjightview,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
519,AA-1279-DFW-PHX,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
520,fyightview,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
521,,AA-616-DFW-DTW,9:05 a.m.,,,
522,flightview,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
523,,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,2:55 p.m.,10:16 a.m.
524,flightview,AA-85-JFK-SFO,3:50 p.m.,3:36 p.m.,11:25 p.m.,6:43 p.m.
525,,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,11:35 a.m.,8:06 a.m.
526,fvightview,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
527,Uq-2945-PHL-CLT,AA-3786-IAH-ORD,2:59 p.m.,,6:40 p.m.,
528,,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
529,foxbusiness,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,10:45 a.m.,11:06 a.m.
530,,CO-50-CLE-EWR,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
531,,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
532,flightview,AA-4198-ORD-CLE,9:24 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
