ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
262,nan,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p#.@@m.
263,gofox,AA-1886-BOS-MIA,10:45 a.m.,nan,2:20 p.m??.,nan
264,helloflight,nan,10:45 a.m.,10:55 a.m.,nan,1:40 p.m.
265,myr%atepl@@an,nan,10:45 a.m.,10:55 a.m.,2:20 p.m.,nan
266,orbitz,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
267,panynj,AA-1886-BOS-MIA,nan,10:55 a.m.,2:20 p.m.,1:40 p.m.
268,travelocity,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 $p??.m.
269,usatoday,AA-18#86-BOS-MIA,nan,10:55# a.m.,2:$#20 p.m.,1:40 p.m.
270,weath??e%r,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,nan,nan
271,nan,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,nan
272,nan,AA-1917-JFK-MCO,@@%2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
273,allegiantair,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
274,boston,AA-1917-JFK-MCO,2:55 #p%.m.,3??:27 p.m%.,5:55# $p.m.,nan
275,businesstravellogue,nan,2:55 p.m.,3:27 p.m.,nan,nan
276,flightaware,nan,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:??43 p.m.??
277,flights,AA-1917-JFK-MCO,2:#5%5 p.m.,3:27 p.m.,5:55 p.m.,5$:43 p.%m.
278,flightstats,AA-1917-JFK-MCO,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
279,fligh??t#view,nan,2:55 p.m.,nan,nan,5:43 p.m.
280,nan,AA-1917-JFK-MCO,nan,nan,5:55 p.m.,5:43 p.m.
281,flytecomm,AA-??1917-JFK-MCO,2:55 p.m.,3@@:27 p.m.,5:55 p.m@@.,nan
282,foxbusiness,%AA-1917-JF#K-MCO,2:55 p.m.,3:27 p.m.,5:55@@ p.m.#,5:43 p.m.
283,gofox,AA-1917-JFK-MCO,2:55 p.m.,nan,5:55 p.m.,5:43 p.m.
284,helloflight,AA-1917-JFK-MCO,2:55 p.m.,3:$27 p.m.,5:55 p.m.,5:43 p.m.
285,i#??fly,nan,2:55 p.m.,nan,5:??#55 p.m.,nan
286,nan,nan,2:55 p.m.,3:27 p.m.,5:55% $p.m.,5:43 p.m.
287,myrateplan,nan,2:55 p.m.,3:27 p.m.,?@@?5:55 p.m.,5:43 p.m.
288,mytripandmore,AA-1917-JFK-MCO,??2:55 p.m.,3:27 p??.m.,5:55 p.m.,5:43 p.m.
289,orbitz,nan,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
290,nan,AA-1917-JFK-MCO,nan,3:27 p.m.,5:55 p.m.,5:43 p.m.
291,quicktrip,AA-1917-JFK-MCO,2:55 p%%.m.,3:27 p.m.,5:55 p.??m%.,nan
292,#traveloci%ty,AA-1917-JFK-MCO,2:55% p??.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
293,weather,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
294,world-flight-tracker,nan,2:55 p.m$.,3:27 p.m.,5:55 p.m.,5$:4@@3 p.m.
295,wunderground,AA-1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 @@@@p.m.
296,nan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
297,airtravelcenter,nan,11:25 p.m.,11:25 p??.m.,6:55# a$.m.,6:55 a.m.%
298,nan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
299,boston,AA-204-LAX-MC%??O,@@11@@:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
300,b#u??sinesstravellogue,AA-204-LAX-MCO,nan,11$:25 @@p.m.,6:55 a.m.,6:55 a.m.
301,flightaware,AA-204-LAX-MCO,11:25# p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
302,flightexplorer,AA-204-LAX??-#MCO,11:25 p.m.,11$:25 p.m.,6:55 a.m.,??6:5#5 a.m.
303,flights,AA-204-LAX-MCO,nan,11:25 p.m.,6:55 a.m.,6:55 a.m.
304,flightstats,nan,nan,11:25 p.m.,6:55 a.m.,6:55 a.m.
305,flightview,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,nan
306,flylouisville,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
307,flytecomm,AA-204-LAX-MCO,nan,nan,6:55 a.m.,6:55 a.m.
308,foxbusiness,AA-204-LAX-MCO,11:25 p.m.,11:%25 p.m.,nan,6:55 a.m.
309,gofox,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
310,he#%lloflight,nan,11:25 p.m.,11:25 p$.m.,nan,6:55 a.m.
311,mco,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
312,myrateplan,AA-204-LAX-MCO,11:25 p.m.,#11:25$ p.m.,6:55 a.m.,6:55 a.m.
313,nan,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
314,o$rbitz,A??A-2#04-LAX-MCO,11:25 p.m.,nan,6:55 a.m.,#6:55 @@a.m.
315,nan,AA-204-LAX-MCO,1??1:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.??m.
316,quicktrip,A@@A-204-LAX-M??CO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
317,t@@ravelocity,AA-204-LAX-MCO,11:25 p.m.@@,11:25 p.m.,6:55 a.m.,6:55 a.m.
318,weather,nan,11:25 p.m.,11:25 p.m.,6:55?@@? a.m.,6:55 a.m.
319,#world-flight-tra#cker,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:$%55 a.m.
320,wunderground,AA-204-LAX-MCO,nan,nan,6:55 a.m.,6:55 a.m.
321,aa,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
322,airtravelcenter,AA-2050-ORD-MIA,10:40 a.m.,nan,2:45 p.m.,2:46 $p.m.
323,allegiantair,nan,nan,11:05 a.m.,2:45 p.m.,nan
324,boston,nan,10:40 a.m.,nan,2:45 p.m.,2:46 p.m.
325,businesstravellogue,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
326,flightarrival,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
327,flightaware,AA-2050-ORD-MIA,nan,11:05 a.m.,2:45 p.m.,2:46 p.m.
328,flightexplorer,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
329,flight@@s$,AA-2050-ORD-MIA,@@10:40 a.??m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
330,flightstats,AA-20@@50-ORD-M$IA,10:40 a.m.,11:05 a.m.,nan,2:46$ p.m.
331,nan,nan,nan,11:05 a.m.,nan,2:46 p.m.
332,fl%ylouisville,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,nan,2:46 p.m.
333,flyteco$mm,AA-205%0-ORD-MIA,10:40 a.m.,11:05 a.m.,nan,2:46 p.m.
334,foxbusiness,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
335,nan,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,nan
336,helloflig#ht,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
337,ifly,AA-2050-ORD-MIA,nan,1@@1:05 a.m.,2:45 p.m.,nan
338,mia,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
339,myrateplan,nan,nan,nan,2??:45 p.m.,nan
340,orbitz,nan,nan,11:05 a.m.,2:45 p.m.,nan
341,ord,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
342,panynj,AA-2050-ORD-MIA,%10??:40 a.m.,11:05 a.m.,nan,2:46 p.m.
343,quicktri%p$,AA-2050-ORD-MIA,10:40 a.m.,11:0??5 a.m.,2:45 p.m.,nan
344,travelocity,AA-2050-ORD-MIA,10:40 a.m.,nan,nan,2:46 p.m.
345,usatoday,AA-2050-ORD-MIA,10:40 a.m.,11:05 a.m.,2:45 p@@??.m.,nan
346,weather,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:#46 ??p.m.
347,world-flight-tracker,nan,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
348,wunderground,AA-2050-ORD-MIA,10:40 a.m.,11:%0??5 a.m.,2:45 p.m.,nan
349,aa,AA-222-LAX-BOS,7:10 a.m.$,nan,3:30 p.m.,3:14 p.m.
350,airtravelcenter,AA-222$-LAX-BOS#,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
351,allegiantair,AA-??222-LAX-BOS,7:10 a.m.,7:31 a.m.,nan,3:14 p.m.
352,bos%ton#,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
353,businesstravellogue,AA-222-LAX-BOS,7:10 a.m.,nan,3:30 p.m.,3:14 p.m.
354,flightarrival,AA-222-LAX-BOS,7:10 a.m.,nan,3:30 p.m.,3:14# p.m@@.
355,flightaware,nan,7:10 a.m.,7%$:31 a.m.,3:30 p.m.,nan
356,flightexplor%e@@r,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
357,f%lights$,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
358,flightstats,AA-222-LAX-BOS,@@7:10 a.m.,7:31 a.m.,3:30 p%.m.,3:14 p.m.
359,flightview,$AA-222-LAX-B%OS,7:10 a.m.,7:31$?? a.m.,3:30 p.m.,3:14 p.m.
360,flylouisville,nan,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
361,flytecomm,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,nan,3:14 p.m.
362,foxbusines#s,AA-22%$2-LAX-BOS,7:10 a.m%.,7:31# a.m.,3:30 p.m.,3:14 p.m.
363,gofox,nan,7:10 a.m.,7:31 a%.m$.,nan,nan
364,%hellofli%ght,AA%-222-LAX-BOS,7:10 a.m.,7:%31 a.%m.,3:30 p.m.,3:14 p.m.
365,nan,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3:30 p.m.,#3%:14 p.m.
366,o#rbitz,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,3#:30 %p.m.,nan
367,panynj,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m.,nan,3:14 p.m.
368,@@quicktrip,AA-222-LAX-BOS,7:10 a.m.,nan,3:30 p.m.,3:14 p.m.
369,travelocity,AA-222-LAX-BOS,nan,7:31 a.m.,nan,3:14 p.m.
370,weather,nan,nan,7:31 a.m.,3:30 p.m.,3:14 p.#m.
371,world-flight-tracker,AA-222-LAX-BOS,7:10 a.m.,7:31 a.m%.,nan,3:14 p.m.
372,nan,AA-2@@22-LAX-BOS,7:#10 a.m.,7:31 a.m.,nan,3$:14 p.m.
373,aa,AA-2268-PHX-ORD,nan,7:22 a.m.,11:35 a.m.,%1%1:06 a.m.
374,nan,AA-2268-PHX-ORD,7:15 a%.%m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
375,allegiantair,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
376,boston,AA-2268-PHX-ORD,nan,7:2#2 a.@@m.,nan,11:06 a.m.
377,businesstravellogue,AA-2268-@@PHX-OR#D,7:??15 a.m??.,7:22 a.m.,11:35 a.m.,11:06 a.m.
378,flightarrival,AA-2$268-PHX-ORD,7:15 a.m.,7??:22% a.m.,nan,11:06 a.m.
379,flightaware#,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
380,flighte#xplorer,nan,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
381,fl??ights,AA-2268-PHX-ORD,7:15 a.m.,7@@@@:22 a.m.,11:35 a.m.,11:06 a.m.
382,flightstats,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
383,flight#vie??w,AA-2268-$PHX-ORD$,7:15 a??.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
384,flylouisville,AA-2268-PHX-ORD,nan,7:22 a.m.,11:35 a.m.,11:06 a.m.
385,flytecomm,nan,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
386,foxbusiness,AA-2268-PHX-ORD,7:15 a.m.,7:%22 a??.m.,1#1:35 a.m.,11:06 a.m.
387,gofox,AA-2268-PHX-ORD,7:15@@ a.??m.,7??:22 a.m.,$11:35 a.m.,nan
388,helloflight,AA-2268-PHX-ORD,7:15 %#a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
389,myra??teplan,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,nan,11:06 a.m.
390,nan,%AA-2268-PHX-ORD$,7:15 a.m.,nan,11:35 a.m.,11:$06 a.$m.
391,ord,nan,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
392,panynj,AA-2268-PHX-ORD,nan,7:22 a.m.,nan,11:06 a.m.
393,quicktrip,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,%%11:06 a.m.
394,travelocity,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
395,usatoday,AA-2268-PHX-ORD,nan,7:22 a.m.,nan,11:06 a.m.
396,weather,AA-2268-PHX-ORD,7:15 a.m.,nan,11:35 a.m.,11:06 a.m.
397,world-flight-tracker,AA-2268-PHX-ORD,7:15 #a.m.#,7:22 a.m.,11:35 a.m.,11:06 a.m.
398,wunderground,nan,7:15 a.m.,nan,11:35 a.m.,11:06 a.m.
399,aa,nan,8:25 p.m.,8:25 p.m.,11:50@@# p.m.,1??1:50 p.m.
400,airtravelcenter,A??A??-2312-DFW-DTW,8:25 p.%m.,8:2#5 p.@@m.,nan,11#:50 @@p.m.
401,allegiantair,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,%11@@:50 p.m.,1%1:5$0 p.m.
402,bos??t$on,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
403,busines#stravellogue,AA$-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,nan
404,dfw,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
405,flightarrival,AA-2312-DFW-DTW,nan,8:25 p.m????.,11:50 p.m.,11:50 p.m.
406,flightaware,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,nan
407,flightexplorer,AA-231@@2-DFW-DTW,8:25 p.m.,nan,nan,11:50 p.m.
408,fli@@ghts,AA-2312-DFW-DTW,nan,8:25 p.m.,11:50 p.m.,11:50 p.m.
409,flightstats,AA-2312-DFW-DTW,nan,8:25 p.m.,11:50 p.m.,11:50 p.m.
410,flightview,AA-2312-DFW-DTW,8:2$5 p.m$.,8:25 p.m.,#11:50 p.m.,nan
411,flightwise,AA-2312-DFW-DTW,8:%25 $p.m.,nan,11:50 p.m.,11:50 p.m.
412,flylouisville,AA-2%312-DFW-DTW@@,8:25 p%.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
413,flytecomm,nan,nan,nan,11#:??50 p.m.,11:50 p.m.
414,nan,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,nan,11:50 p.m.
415,gofox,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,nan,11:50 p.m.
416,nan,AA-%2312-DFW-#DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,1$1:50 p.m.
417,myratepl%??an,AA-2312-DFW-DTW#%,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
418,mytripandmore,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:@@50 p.m.,11:%50 p.m.
419,orbitz,AA-2312-DFW-DTW,nan,8:25 p.m.%,11:5$0 p.m.#,11:50 p.m.
420,panynj,AA-2312-D%FW-DTW,8:@??@25 p.m.,8:25 p.m.,11:50 p.m.,11%:50 p.m.
421,quicktrip,AA-%2312-DFW??-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,nan
422,@@#travelocity,AA-2312-DFW-DTW,8%:2@@5 p.m.,8:25 p.m.,11:50 p.m.,1#1:%50 p.m.
423,weather,nan,nan,8:25 p.m.,11:50 p.m.,11:50 p.m.
424,world-flight-tracker,AA-2312-DFW-DTW,8:2$5 p.m$.,8:25 p.m.,11:50 p.m.,1$1:5??0 p.m.
425,wunderground,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,nan
426,aa,AA-2525-DFW-MIA,7:25 a.m$.,7:@@39 a.m.,11:10 a.m.,11:06 a.m.
427,airtravelcenter,nan,7:25 a.m.,nan,11:10 a.m.,nan
428,allegiantair,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
429,boston,AA-2525-DFW-MIA,nan,7:39 a.m.,1@@1:10 a.m.,11:06 a.m.
430,businesstravellogue,AA-2525-DFW-MIA,7:25 $a#.m.,nan,11:10 a.m.,11:06 a.m.
431,flightaware,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,@@11:10 a.m$.,11:06 a.m.
432,flightexplorer,nan,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
433,nan,AA-2525$-DFW-MIA,7:25 a.m@@%.,7:39 a.m.,nan,11:06 a.m.
434,flightstats,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,nan
435,flightview,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,nan,11:06 a.m.
436,flightwise,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,nan
437,flylouisville,AA-2525-DFW-MIA,nan,7:39 a.m.,11:10 a.m.@@,nan
438,flytecomm,AA-2525-DFW-MIA,7:25 a.m.,#7:39 a.m.,11:10 a.m.,11:06 a.m.
439,nan,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
440,gofox,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:%10 a.m.,11:06 a.m.
441,helloflight,AA-25%25-DFW-MIA$,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
442,nan,AA-2525-DFW-MIA,nan,7:39 a.m.,11:10 a.m.,11:06 a.m.
443,myrateplan,AA-2525-DFW-MIA,7:25 a.m.,nan,nan,11:06 a.m.
444,mytripandmore,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,nan,11:06 a.m.
445,o%rbi??tz,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a@@.m%.,11:06 a.m.
446,panynj,A@@A-25%25-DFW-MIA,7:25 a.@@m.,7:39 a.m.,nan,11:06 a.m.
447,quicktrip,nan,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:@@06 a.m.
448,travelocity,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
449,weather,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
450,world-flight-tracker,AA-2525-DFW-MIA,nan,7:39 a.m.,11:10 a.m.,@@11:06 a.#m.
451,wunderground,AA-2525-DFW-MIA,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
452,aa,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,nan
453,airtravelcenter,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
454,allegiantair,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,nan,2:27 p.m.
455,boston,AA-271-MIA-LAX,11:35 a.m.,nan,2:2??5 $p.m.,2:27 ??p.m.
456,businesstravellogue,AA-271-MIA-LAX,11:3%5 a.m%.,1$1@@:52 a.m.,2:25 p.m.,2:27 p.m.
457,flightarrival,AA-271-MIA-LAX,nan,nan,2:25 p.m.,2:27 p.m.
458,flightaware,AA-271-MIA-LAX,11:35 a.m.??,11:52 a.m.,nan,2:27 p.m.
459,nan,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
460,nan,AA-271-MIA-LAX,nan,11:??52 a.m.,2:25 p.m.,2#:27 p.m#.
461,nan,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,#2:25 p%.m.,2:27 p#.m??.
462,flightview,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,nan
463,flylouisville,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
464,flytecomm,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,nan,2:27 p.m.
465,foxbusiness,AA-271-MIA-LAX,11:35 a.m.,nan,2:25 p.m.,2:27 p.m.
466,gofox,nan,11:%35 a.m#.,11:52 a.m.,2:25?? p.#m.,nan
467,helloflight,A??A-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:??27 p.m.
468,myrateplan,AA-271#-MIA-LAX,11:35 a.m.,11:52 a.m.,nan,2:27 p.m.
469,mytripandmore,AA-271-MIA-LAX,$11:35 a.m@@.,11:52 a.m.,2:25 p.m.,2:27 p.m.
470,orbitz,AA-271-MIA-LAX,11:35 a.m.,nan,2:25 p.m.,2:27 p.m.
471,panynj,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
472,quicktrip,AA-271-MIA-LAX,nan,11:52 a.m??.,2:25 p.m.,2:27??# p.m.
473,travelocity,nan,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
474,weather,nan,11:35 a.m.,11:52 a.m.,nan,nan
475,world-flight-track??er,AA-271-MIA-LAX,??11:35 a#.m.,11:52 a.m.,2:25 p.m.,2:27 $@@p.m.
476,wunderground,AA-$271-M@@IA-LAX,nan,11:52 a.m.,2:25 p.?%?m.,2:27 p.m.
477,aa,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01@@ a.m.
478,airtravelcenter,AA-2957-DFW-CVG,7:55$ a.m.,8:04 a.m.,11:05 a@@.m.,11:01 a.m.
479,allegiantair,AA-2957-DFW-CVG,7:5@@5 a@@.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
480,boston,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
481,businesstravellogue,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
482,flightarrival,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,nan
483,fl$igh%taware,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
484,flightexplorer,AA-2957-DFW-CVG,7:55 a.m.,nan,nan,11:01 a.m.
485,flights,nan,nan,8:04 a.m.,1??1:05@@ a.m.,11:01 a.m.
486,nan,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
487,flightview,AA-2957-DFW-CVG,7:??55 a.m.,8:04 a.m.,nan,11:01 a.m.
488,flylouisville,AA-2957-DFW-CVG,7:55 a.m.,8#:04 a.m@@.,11:05 a.m.,11:01 a.m.
489,fly@@tecomm,nan,nan,8:04 a.m.,11:05 a.m.,11:01?? a.m.
490,foxbusiness,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
491,gofox,AA-2957-DFW-CVG,nan,8:04 a.m.,11:05 a.m.,11:01 a.m.
492,helloflight,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
493,nan,nan,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
494,orb$itz,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.??,11:01 a.m.
495,pa$nyn$j,AA-2957-DFW-CVG,7:%55 a.m.,8:04 a.m.,11:05 a.m#.,11:01 a.m.
496,quicktrip,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11??:01 a.m.
497,nan,AA-2957-DFW-CVG,7:55$@@ a.m.,nan,11:05 a.m.,11$:01 a.m.
498,nan,nan,7:55 a.m.,8:04 a.m.,11$:05 a.m.,11:01 a.m.
499,weather,AA-2957-DFW-CVG,7$:55 a%.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
500,world-flight-tracker,AA-2957-DFW-CVG,7:55 a.m.,nan,nan,11:01 a.m.
501,wunderground,AA-2957-DFW-CVG,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
502,a$a%,AA-3-JFK-LAX,nan,12:@@11 p.m.,nan,3:16 p.m.
503,airtravelcenter,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
504,allegiantair,AA-3-JFK-LAX,nan,nan,3:15 p.m.,3:16 p.m.
505,boston,AA-3-JFK-LAX,nan,12:11 p.m.,3:15 p.m.,3:16$# p.m.
506,bu$sinesstr@@avellogue,AA-3-JFK-LAX,12:00 p.m.,$1@@2:11 p.m.,nan,3:16 p.m.
507,fl$ig#htarrival,AA-3-JFK-LA??X,12:00 p.m.,12:11 p.m.#,3:15 p.m.,3:16 p.m.
508,flightaware,A@@A-3-JFK-LAX$,nan,12:11?? p.m.$,nan,3:16 p.m.
509,flightexplorer,AA-3-J#FK-$LAX,12:00 p.m.,12:11 p.m.,nan,3:16 p.m.
510,flights,AA-3-JFK-LAX,nan,12:11 p.m.,3:15 p.m.,nan
511,nan,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
512,f%lightview,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,nan
513,flylouisville,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
514,flytecomm,AA-3-JFK-LAX#,nan,12:11 p.m.,3:15 p.m.,3:16 p.m.
515,foxbusiness,AA-3-JFK-LAX,12:00 p.m.,nan,3:15 p.m.,3:16 p.m.
516,gofox,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,%3#:15 p.m.,3:16 p.m.
517,h$ello$flight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 ??p.m.
518,ifly,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
519,myrateplan,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,nan,3:16 p.m.
520,orbitz@@??,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
521,nan,A$A-3-%JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
522,quicktrip,AA-3-JFK-LAX,12:00 p.m.,12:11 p.m.,3:15 p.m@@.,3:16 p.m.
523,travelocity,AA-3-JFK-LAX,12:00 p.m.,12:11 p.$m.,3:15 p.m.,3:16 p.m.
