index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
734,447.0,Dolores River Dry Stout,Irish Dry Stout,50.20756649650621,,,53M,Dolores River Brewery,Dolores,CO
735,446.0,Dolores River Mild,English Dark Mild Ale,16.0,,,531,Dolores River Brewery,lore,CO
736,1246.0,Cranberry Blend,Cider,12.0,0.049,,446,Downeast Cider House,Leominster,MA
737,977.0,Orignal Blend,Cider,12.0,0.051,,446,Downeast Cider House,Leominster,MA
738,881.0,Hop Abomination,American IPA,12.0,0.066,100.0,496,kcoD yrD Brewing Company,Aurora,CO
739,880.0,Apricot Blonde,Fruit / Vegetable Beer,12.0,0.051,17.0,496,Dry Dock Brewing Company,Aurora,CO
740,872.0,Dry Dock Hefeweizen,Hefeweizen,12.0,0.19790342651552853,12.0,496,Dry Dock Brewing Company,Aurora,CO
741,871.0,Dry Dock Amber Ale,American Amber / Red Ale,38.312238625699614,0.058,49.0,496,Dry Dock Brewing Company,Aurora,CO
742,1685.0,Category 3 IPA,American IPA,12.0,0.061,64.0,340,Due South Brewing Company,Boynton Beach,FL
743,457.0,Dundee Summer Wheat Beer,American Pale Wheat Ale,12.0,0.045,18.0,538,DundeePBrewidg Csmpany,Rochester,NY
744,1590.0,Pumpkin Patch Ale,Pumpkin Ale,16.0,0.05,4.828892736735391,369,Eddyline Brewery & Restaurant,Buena Vista,CO
745,1382.0,Crank YankPI reA,American IPA,16.0,0.078,74.0,369,Eddyline Brewery & Restaurant,Buena Vista,CO
746,1110.0,River Runners Pale Ale,American Pale Ale (APA),16.0,0.06,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
747,1014.0,Pumpkin Patch Ale (2012),Pumpkin Ale,16.0,0.05,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
748,911.0,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16.0,0.055,,~!36~!9,Eddyline Brewery & Restaurant,Buena Vista,CO
749,680.0,Boater Beer,German Pilsener,16.0,0.045,,369,Eddyline Brewery & Restaurant,Buena Vista,CO
750,395.0,Crank Yanker IPA (2011),American IPA,16.0,0.078,74.0,369,Eddyline Brewery & Restaurant,Buena Vista,CO
751,7598.902478122287,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),16.0,0.057,,352,Elevator Brewing Company,Columbus,OH
752,673.0,Dottie Seattle Lager,American Amber / Red Lager,16.0,0.049,25.0,516,Emerald City Beer Company,Seattle,WA
753,1107.0,Nut Sack Imperial Brown Ale,American Brown Ale,12.0,0.07,,465,Engine 15 Brewing,Jacksonville Beach,FL
754,1039.0,Underachiever,American Adjunct Lager,16.0,0.1967935866592043,,473,Engine House 9,Tacoma,WA
755,2477.0,Lil' Brainless Raspberries,Fruit / Vegetable Beer,44.408248058084155,0.23474539371260666,,81,Epic Brewing,Denver,CO
756,2008.0,Element 29,American Pale Ale (APA),12.0,0.052,,81,Epic Brewing,Denver,CO
757,2004.0,Hop Syndrome,American Pale Lager,12.0,0.05,,81,Epic Brewing,Denver,CO
758,7434.369062882796,Escape to Colorado,American IPA,12.0,0.062,,81,Epic Brewing,Denver,CO
759,2292.0,Little Sister India Style Session Ale,American IPA,12.0,0.043,60.0,170,Everybody's Brewing,White Salmon,WA
760,1504.0,Country Boy IPA,American IPA,12.0,0.062,80.0,170,Everybody's Brewing,White Salmon,WA
761,2604.0,Blonde Czich,American Blonde Ale,16.0,0.049,23.0,26,Evil Czech Brewery,Mishawaka,IN
762,2432.0,White Reaper,Belgian IPA,16.0,0.07,61.0,26,Evil Czech Brewery,Mishawaka,IN
763,2431.0,Bobblehead,American Pale Wheat Ale,16.0,0.051,,26,Evil Czech Brewery,Mishawaka,IN
764,2430.0,Lucky Dog,American Pale Ale (APA),16.0,0.052,,26,Evil Czech Brewery,Mishawaka,IN
765,2429.0,Voodoo,American Porter,16.0,0.048,,26,Evil Czech Brewery,Mishawaka,IN
766,1967.0,General George Patton Pilsner,Czech Pilsener,16.0,0.054,48.0,26,Evil Czech Brewery,Mishawaka,IN
767,2283.0,Nomader Weiss,BerlinerWeissbier,12.0,0.04,,173,Evil Twin Brewing,Brooklyn,NY
768,2248.0,Molotov Lite,American Double / Imperial IPA,16.0,0.085,,173,Evil Twin Brewing,Brooklyn,NY
769,1287.0,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12.0,0.055,,173,Evil Twin Brewing,BroLklyn,NY
770,1286.0,Bikini Beer,American IPA,12.0,0.027,,173,Evil Twin Brewing,Brooklyn,NY
771,640.0,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12.0,0.055,,173,Evil Twin Brewing,Br??ookl###yn,NY
772,5271.283169476837,Iron Horse Pale Ale,American Pale Ale (APA),12.0,0.05,32.0,335,Fargo Brewing Company,Fargo,ND
773,1435.0,Stone's Throw IPA,Scottish Ale,12.0,0.045,19.0,335,Fargo Brewing Company,Fargo,ND
774,1434.0,Wood Chipper India Pale Ale,American IPA,12.0,0.067,70.0,335,Fargo Brewing Company,Fargo,ND
775,2089.0,Trail Head,American Pale Ale (APA),12.0,0.063,254.52794306893716,224,Fat Head's Brewery,Middleburg Heights,OH
776,2088.0,Hop Stalker Fresh Hop IPA,American IPA,16.0,0.07,443.89815047989856,224,Fat Head's Brewery,Middleburg Heights,OH
777,1455.0,Sudice American Stout,American Stout,16.0,0.07,58.0,405,Fate Brewing Company,Boulder,CO
778,1454.0,Parcae Belgian Style Pale Ale,Belgian Pale Ale,16.0,0.05,20.0,405,Fate Brewing Company,Boulder,CO
779,1453.0,Norns Roggenbier,Roggenbier,16.0,0.05,20.0,405,Fate Brewing Company,Boulder,CO
780,1452.0,Laimas Kölsch Style Ale,Kölsch,16.0,0.05,20.0,405,Fate Brewing Company,Boulder,CO
781,1451.0,Moirai India Pale Ale,American IPA,16.0,0.07,70.0,405,Fate Brewing Company,Boulder,CO
782,2191.0,Loki Red Ale,American Amber / Red Ale,16.0,0.075,53.0,201,Fearless Brewing Company,Estacada,OR
783,1731.0,Peaches & Cream,Fruit / Vegetable Beer,16.0,0.046,,201,Fearless Brewing Company,Estacada,OR
784,1022.0,Quaff India Style Session Ale,American IPA,16.0,0.051,,201,Fearless Brewing Company,Estacada,OR
785,895.0,Loki Red Ale (2013),American Amber / Red Ale,16.0,0.075,53.0,201,Fearless Brewing Company,Estacada,OR
786,682.0,Mjolnir Imperial IPA,American Double / Imperial IPA,16.0,0.069,,201,Fearless Brewing Company,Estacada,OR
787,112.0,Fearless Scottish Ale,Scottish Ale,16.0,0.05,,201,Fearless Brewing Company,Estacada,OR
788,2289.0,Mastermind,American Double / Imperial IPA,12.0,0.081,,172,Fiddlehead BrewipmoC gnany,Shelburne,VT
789,2027.0,Hyzer Flip,American Double / Imperial IPA,16.0,0.082,,172,Fiddlehead Brewing Company,Shelburne,VT
790,1929.0,Second Fiddle,American Double / Imperial IPA,16.0,0.082,80.0,172,Fiddlehead Brewing Company,Shelburne,VT
791,1858.0,Hodad Porter,American Porter,16.0,0.055,30.0,172,Fiddlehead Brewing Company,Shelburne,VT
792,2591.0,Weiss Weiss Baby,Kristalweizen,12.0,0.045,,36,Figueroa Mountain Brewing Company,Buellton,CA
793,2590.0,Czech Yo Self,Czech Pilsener,12.0,0.055,45.0,36,Figueroa Mountain Brewing Company,Buellton,CA
794,1968.0,FMB 101,Kölsch,12.0,0.048,20.0,36,Figueroa Mountain Brewing Company,Buellton,CA
795,1981.0,Hardcore Chimera,American Double / Imperial IPA,16.0,0.09,,256,Finch's Beer Company,Chicago,IL
796,1664.0,Sobek & Set,American Black Ale,16.0,0.08,80.0,256,Finch's Beer Company,Chicago,IL
797,1663.0,Nuclear Winter,Belgian Strong Dark Ale,16.0,0.086,,256,Finch's Beer Company,Chicago,IL
798,1662.0,Wet Hot American Wheat Ale,American Pale Wheat Ale,16.0,0.21062625855011186,22.0,256,Finch's Beer Company,Chicago,IL
799,941.0,Secret Stache Stout,American Stout,16.0,0.053,,256,Finch's Beer Company,Chicago,IL
800,935.0,Fascist Pig Ale,American Amber / Red Ale,16.0,0.08,72.0,256,Finch's Beer Company,Chicago,IL
801,809.0,Cut Throat Pale Ale,American Pale Ale (APA),16.0,0.055,,256,Finch's Beer Company,Chicago,IL
802,481.0,Threadless IPA,American IPA,16.0,0.075,,256,Finch's Beer Company,Chicago,IL
803,351.0,Cut Throat Pale Ale (2011),American Pale Ale (APA),16.0,0.055,,256,Beer Com,Chicago,IL
804,350.0,GoldenWingBlondeAle,American Blonde Ale,16.0,0.047,,256,Finch's Beer Company,Chicago,IL
805,2569.0,Easy Jack,American IPA,12.0,0.045,47.0,48,Firestone Walker Brewing Company,Paso Robles,CA
806,2463.0,Union Jack,American IPA,12.0,0.075,75.0,48,Firestone Walker Brewing Company,Paso Robles,CA
807,2462.0,Pivo Pils,German Pilsener,12.0,0.053,,K8,Firestone Walker Brewing Company,Paso Robles,CA
808,1957.0,805 Blonde Ale,American Blonde Ale,12.0,0.047,,48,Firestone Walker Brewing Company,Paso Robles,CA
809,1733.0,805,American Blonde Ale,12.0,0.047,20.0,48,Firestone Walker Brewing Company,Paso Robles,CA
810,2624.0,Deflator,Doppelbock,16.0,0.065,,16,Flat 12 Bierwerks,Indianapolis,IN
811,2284.0,Hinchtown Hammer Down,American Blonde Ale,16.0,0.05,27.0,16,Flat 12 Bierwerks,Indianapolis,IN
812,1610.0,Half Cycle IPA,American IPA,16.0,0.06,104.0,16,Flat 12 Bierwerks,Indianapolis,IN
813,520.0,Inclined Plane Ale,American IPA,12.0,,,532,Flat Rock Brewing Company,Smithton,PA
814,2554.0,Moped Traveler,American Pale Ale (APA),16.0,0.055,,54,Flesk Brewing Company,Lombard,IL
815,608.0,Snake Dog IPA,American IPA,12.0,0.071,60.0,521,Flying Dog Brewery,Frederick,MD
816,607.0,Underdog Atlantic Lager,American Pale Lager,12.0,0.21450327360874547,28.0,521,Flying Dog Brewery,Frederick,MD
817,2567.0,Flying Mouse 8,American Porter,12.0,0.04,,50,Flying Mouse Brewery,Troutville,VA
818,2566.0,Flying Mouse 4,American IPA,12.0,0.07,70.0,50,Flying Mouse Brewery,Troutville,VA
819,1899.0,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,61.873827308027394,0.078,,279,Foolproof Brewing Company,Pawtucket,RI
820,983.0,Backyahd IPA,American IPA,12.0,0.06,,279,Foolproof Brewing Company,Pawtucket,RI
821,982.0,Raincloud Robust Porter,American Porter,12.0,0.065,,279,Foolproof Brewing Company,Pawtucket,RI
822,4690.586347236875,Barstool American Golden Ale,American Blonde Ale,12.0,0.045,,279,Foolproof Brewing Company,fawtubcet,RI
823,2111.0,What the Butler Saw,Witbier,12.0,0.05,18.0,217,Forgotten Boardwalk,Cherry Hill,NJ
824,2110.0,1916 Shore Shiver,American IPA,12.0,0.069,65.0,217,Forgotten Boardwalk,Cherry Hill,NJ
825,2172.0,Quick WIT,Belgian Pale Ale,12.0,0.052,,206,Fort George Brewery,Astoria,OR
826,2171.0,The Optimist,American IPA,12.0,0.062,,206,Fort George Brewery,Astoria,OR
827,1911.0,Suicide Squeeze IPA,American IPA,16.0,0.045,,206,Fort George Brewery,Astoria,OR
828,1803.0,Java the Hop,American IPA,16.0,0.065,,206,Fort George Brewery,Astoria,OR
829,8560.299301616724,v,American Black Ale,16.0,0.062,,206,Fort George Brewery,Astoria,OR
830,1515.0,3-Way IPA (2013),American IPA,16.0,0.067,,206,Fort George Brewery,Astoria,OR
831,1214.0,Tender Loving Empire NWPA,American Pale Ale (APA),16.0,0.058,,206,Fort George Brewery,Astoria,OR
832,674.0,Quick Wit Belgianesque Ale,Witbier,16.0,0.052,,206,Fort George Brewery,Astoria,OR
833,2002.2641647911726,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16.0,0.055,,206,Fort George Brewery,Astoria,OR
834,552.0,Cavatica Stout,American Double / Imperial Stout,16.0,0.088,,206,Fort George Brewery,Astoria,OR
835,319.0,1811 Lager,American Amber / Red Lager,16.0,0.051,,206,Fort George Brewery,Astoria,OR
836,318.0,Vortex IPA,American IPA,16.0,0.074,97.0,206,Fort George Brewery,Astoria,OR
837,2322.0,Fort Pitt Ale,American Amber / Red Ale,12.0,,,151,Fort Pitt Brewing Company,Latrobe,PA
838,2661.0,Park,American Pale Wheat Ale,12.0,0.047,19.0,4,Fort Point Beer Company,o,CA
839,2660.0,Westfalia,American Amber / Red Ale,12.0,0.056,16.0,4,Fort Point Beer Company,San Francisco,CA
840,2659.0,KSA,Kölsch,12.0,0.046,17.0,4,Fort Point Beer Company,San Francisco,CA
841,2658.0,Villager,American IPA,12.0,0.063,42.0,4,Fort Point Beer Company,San Francisco,A
842,2625.0,Dirty Bastard,Scotch Ale / Wee Heavy,12.0,0.085,50.0,15,unders Brewin,Grand Rapids,MI
843,1565.0,ni,American IPA,12.0,0.072,65.0,15,Founders Brewing Company,Grand Rapids,MI
844,1223.0,All Day IPA,American IPA,12.0,0.2428645796874606,42.0,15,Founders Brewing Company,Grand Rapids,M
845,1874.0,El Chingon IPA,American IPA,12.0,0.076,73.0,287,Four Corners Brewing Company,Dallas,TX
846,1873.0,Block Party Robust Porter,American Porter,12.0,0.057,40.0,287,Four Corners Brewing Company,Dallas,TX
847,1872.0,Local Buzz,American Blonde Ale,12.0,0.052,20.0,287,Four Corners Brewing Company,Dallas,TX
848,2613.0,Feel Like Maplin' Love,Oatmeal Stout,69.91016762256828,0.055,,22,Four Fathers Brewing,Valparaiso,IN
849,2612.0,Father's Beer,Belgian Pale Ale,95.22452887270423,0.05,,22,Four Fathers Brewing,Valpar~!aiso,IN
850,2611.0,The 26th,American IPA,16.0,0.06,,22,Four Fathers Brewing,Valparaiso,IN
851,2610.0,The Gadget,American IPA,16.0,0.064,90.0,22,Four Fathers Brewing,Valparaiso,IN
852,1657.0,Leprechaun Lager,American Pale Lager,12.0,0.04,,348,Four Horsemen Brewing Company,South Bend,IN
853,2309.0,Sunbru Kölsch,Kölsch,43.17181196792012,0.052,17.0,160,Four Peaks Brewing Company,Tempe,AZ
854,1635.0,Kilt Lifter Scottish-Style Ale,,12.0,0.06,21.0,160,Four Peaks Brewing Company,Tempe,AZ
855,1616.0,Pumpkin Porter,American Porter,12.0,0.051,,160,Four Peaks Brewing Company,Tempe,AZ
856,1585.0,Four Peaks Peach Ale,Fruit / Vegetable Beer,12.0,0.042,52.6395167833317,160,Four Peaks Brewing Company,Tempe,AZ
857,358.0,Hop Knot IPA,American IPA,12.0,0.067,47.0,160,Four Peaks Brewing Company,Tempe,AZ
858,179.0,ilt Lifter Scottish-Style,Scottish Ale,12.0,0.06,21.0,160,Four Peaks Brewing Company,Tempe,AZ
859,178.0,Sunb~!ru Kölsch,Kölsch,12.0,0.052,,160,Four Peaks Brewing Company,Tempe,AZ
860,2428.0,Four String Vanilla Porter,American Porter,55.86902701454919,0.06,,105,Four String Brewing Company,Columbus,OH
861,2427.0,Suncaster Summer Wheat,American Pale Wheat Ale,12.0,0.05,28.0,105,Four String Brewing Company,Columbus,OH
862,2425.0,Brass Knuckle Pale A%le??,American Pale Ale (APA),12.0,0.057,36.0,105,Four String Brewing Company,Columbus,OH
863,2424.0,Big Star White IPA,American White IPA,12.0,0.07,70.0,105,Four String Brewing Company,Columbus,OH
864,1998.0,Old Detroit,American Amber / Red Ale,12.0,0.056,,253,Frankenmuth Brewery,Frankenmuth,MI
865,1556.0,Batch 69 IPA,American IPA,12.0,0.069,69.0,253,Frankenmuth Brewery,Frankenmuth,MI
866,1208.0,Twisted Helles Summer Lager,Munich Helles Lager,12.0,0.055,18.0,253,FrankenmuthBrewery,Frankenmuth,MI
867,2527.0,OktoberFiesta,,12.0,0.053,27.0,66,Freetail Brewing Company,San Antonio,TX
868,2526.0,Texicali,American Brown Ale,12.0,0.065,33.0,66,Freetail Brewing Company,San Antonio,TX
869,2525.0,Pinata Protest,Witbier,12.0,0.06,,66,Freetail Brewing Company,San Antonio,TX
870,2524.0,Bat Outta Helles,Munich Helles Lager,12.0,0.042,20.0,66,Freetail Brewing Company,San Antonio,TX
871,2523.0,Original,American Amber / Red Ale,12.0,0.068,,66,Freetail Brewing Company,San Antonio,TX
872,2522.0,Rye Wit,Witbier,12.0,0.042,10.0,66,Freetail Brewing Company,San Antonio,TX
873,2521.0,Soul Doubt,American IPA,12.0,0.059,70.0,66,Freetail Brewing Company,San Antonio,TX
874,2520.0,Yo Soy Un Berliner,Berliner Weissbier,12.0,0.044,5.0,66,Freetail Brewing Company,n,TX
875,1174.0,77 Fremont Select Spring Session IPA,American IPA,12.0,0.04,,460,Fremont Brewing Company,Seattle,WA
876,1116.0,Fremont Organic Pale Ale,American Pale Ale (APA),12.0,0.045,,460,Fremont Brewing Company,Seattle,WA
877,994.0,Abominable Ale,English Strong Ale,12.0,0.08,,460,Fremont Brewing Company,Seattle,WA
878,901.0,Harvest Ale,Saison / Farmhouse Ale,12.0,0.065,35.0,460,Fremont Brewing Company,Seattle,WA
879,875.0,Fremont Summer Ale,American Pale Ale (APA),12.0,0.065,45.0,460,Fremont Brewing Company,Seattle,WA
880,858.0,Universale Pale Ale, Ale (A,12.0,0.056,30.0,460,Fremont Brewing Company,Seattle,WA
881,857.0,Interurban IPA,American IPA,12.0,0.065,80.0,460,Fremont Brewing Company,Seattle,??WA
882,1300.0,Gateway Kolsch Style Ale,Kölsch,12.0,0.053,32.0,433,French Broad Brewery,Asheville,NC
883,1260.0,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12.0,0.07,24.0,433,French Broad Brewery,Asheville,NC
884,1259.0,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12.0,0.052,42.0,433,French Broad Brewery,Asheville,NC
885,2254.0,Salamander Slam,American IPA,16.0,0.07,73.0,180,Frog Level Brewing Company,Waynesville,NC
886,1658.0,Cack-A-Lacky,American Pale Ale (APA),49.643614948617504,0.05,,347,Fullsteam Brewery,Durham,NC
887,2077.0,No Wake IPA,American IPA,12.0,0.072,50.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
888,7436.964276351205,Boathouse Blonde,American Blonde Ale,12.0,0.049,15.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
889,2075.0,Cedar Point,American Amber / Red Ale,12.0,0.05,26.0,228,Geneva Lake Brewing Company,Lake Geneva,WI
890,2426.0,Clean Shave IPA,American IPA,12.0,0.067,70.0,106,Glabrous Brewing Company,Pinelans,ME
891,2045.0,Might As Well IPL,American Pale Lager,16.0,0.072,75.0,240,Golden Road Brewing,Los Angeles,CA
892,1960.0,Saison Pamplemousse,Saison / Farmhouse Ale,12.0,0.058,35.0,240,Golden Road Brewing,Los Angeles,CA
893,1777.0,2020 IPA,American IPA,16.0,0.074,74.0,240,Golden Road Brewing,Los Angeles,CA
894,1698.0,Wolf Among Weeds IPA,American IPA,16.0,0.08,70.0,240,Golden Road Brewing,Los Angeles,CA
895,1641.0,Better Weather IPA,American IPA,16.0,0.094,92.0,240,Golden Road Brewing,s Angeles,CA
896,1490.0,Point the Way IPA,American IPA,16.0,0.059,60.0,240,Golden Road Brewing,Los Angeles,CA
897,1489.0,Golden Road Hefeweizen,Hefeweizen,16.0,0.046,15.0,240,Golden Road Brewing,Los Angeles,CA
898,1399.0,qeal the Bay IPA,American IPA,16.0,0.068,65.0,240,Golden Road Brewing,Los Angeles,CA
899,1296.0,Point the Way IPA,American IPA,12.0,0.29231717962976245,60.0,240,Golden Road Brewing,Los Angeles,CA
900,1034.0,Cabrillo Kölsch,Kölsch,16.0,0.05,,240,Golden Road Brewing,Los Angeles,CA
901,991.0,Get Up Offa That Brown,American Brown Ale,16.0,0.055,20.0,240,Golden Road Brewing,LlegnA soes,CA
902,750.0,Burning Bush Smoked IPA,American IPA,16.0,0.08,70.0,240,Golden Road Brewing,Los Angeles,CA
903,749.0,Wolf Among Weeds IPA (2012),American IPA,16.0,0.08,70.0,240,Golden Road Brewing,geles,CA
904,549.0,Point the Way IPA (2012),American IPA,16.0,0.059,60.0,240,Golden Road Brewing,Los Angeles,CA
905,548.0,Golden Road Hefeweizen (2012),Hefeweizen,16.0,0.046,15.0,240,Golden Road Brewing,Los Angeles,%CA
906,2587.0,Vanilla Porter,American Porter,16.0,0.07,11.0,39,Gonzo's BiggDogg Brewing,Kalamazoo,MI
907,1109.0,Descender IPA,American IPA,12.0,0.07,70.0,464,Good Life Brewing Company,Bend,OR
908,1108.0,Sweet As Pacific Ale,American Pale Wheat Ale,12.0,0.06,18.0,464,Good Life Brewing Company,Bend,OR
909,1000.0,Good People Pale Ale,American Pale Ale (APA),12.0,0.24449789563357222,36.0,478,an,Birmingham,AL
910,312.0,Snake Handler Double IPA,American Double / Imperial IPA,12.0,0.093,103.0,478,Good People Brewing Company,Birmingham,AL
911,311.0,Coffee Oatmeal Stout,Oatmeal Stout,12.0,0.06,54.0,478,Good People Brewing Company,Birmingham,AL
912,309.0,Good People IPA,American IPA,12.0,0.06,64.0,874,Good People Brewing Company,Birmingham,AL
913,308.0,Good People American Brown Ale,American Brown Ale,12.0,0.058,36.0,478,Good People Brewing Company,Birmingham,AL
914,2205.0,Mountain Rescue Pale Ale,American Pale Ale (APA),12.0,0.055,40.0,194,Goodlife Brewing Co.,Bend,OR
915,2198.0,Goose Island India Pale Ale,American IPA,12.0,0.059,55.0,196,Goose Island Brewery Company,Chicago,IL
916,2457.0,312 Urban Pale Ale,American Pale Ale (APA),16.0,0.054,30.0,88,Goose Island Brewing Company,Chicago,IL
917,7696.285494330379,312 Urban Pale Ale,American Pale Ale (APA),12.0,0.054,30.0,88,Goose Island Brewing Company,Chicago,IL
918,2201.0,312 Urban Wheat Ale,American Pale Wheat Ale,16.0,0.042,18.0,88,Goose Island Brewing Company,Chicago,IL
919,1829.0,312 Urban Wheat Ale,American Pale Wheat Ale,12.0,0.042,18.0,88,Goose Island Brewing Company,Chicago,IL
920,581.0,312 Urban Wheat Ale (2012),American Pale Wheat Ale,12.0,0.042,20.0,88,Goose IslanynapmoC gniwerB d,Chicago,IL
921,1383.0,Be##????aver Logger,American Pale Lager,12.0,0.052,19.0,420,Gore Range Brewery,Edwards,CO
922,477.0,White Water Wheat,American Pale Wheat Ale,12.0,0.05,,536,Grand Canyon Brewing Company,Williams,AZ
923,476.0,Grand Canyon American Pilsner,American Pilsner,12.0,0.052,,536,Grand Canyon Brewing Company,nilbiams,AZ
924,143.0,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,12.0,0.054,,536,Grand Canyon Brewing Company,Williams,AZ
925,142.0,Black Iron India Pale Ale,American IPA,12.0,,,536,Grand Canyon Brewing Company,WNllgams,AZ
926,2129.0,Monarch Classic American Wheat,American Pale Wheat Ale,54.52546508384778,0.043,21.0,213,Grapevine Craft Brewery,Farmers Branch,TX
927,2127.0,Sir William's English Brown Ale,English Brown Ale,12.0,0.049,21.0,213,Grapevine Craft Brewery,Farmers Branch,TX
928,2126.0,Lakefire Rye Pale Ale,American Pale Ale (APA),12.0,0.055,35.0,213,Grapevine Craft Brewery,Farmers Branch,TX
929,2303.0,Beer Agent Re-Ignition,American Blonde Ale,16.0,0.053,22.0,165,Great Crescent Brewery,Aurora,IN
930,1990.0,Cherry Ale,Fruit / Vegetable Beer,16.0,0.057,18.0,165,Great Crescent Brewery,Aurora,IN
931,1702.0,Bourbon Barrel Aged Coconut Porter,American Porter,16.0,0.056,33.0,165,Great Crescent Brewery,Aurora,IN
932,8610.725247123552,Great Crescent IPA,American IPA,16.0,0.062,60.0,615,Great Crescent Brewery,Aurora,IN
933,1700.0,Aurora Legar,Dortmunder / Export Lager,16.0,0.057,27.0,16Z,Great Crescent Brewery,Aurora,IN
934,1699.0,Great Crescent Blonde Ale,American Blonde Ale,16.0,0.22038652164606617,22.0,165,Great Crescent Brewery,Aurora,IN
935,1269.0,Great Crescent Coconut Porter,American Porter,16.0,0.056,33.0,165,Great Crescent Brewery,ra,IN
936,930.0,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,16.0,0.057,25.0,165,Great Crescent Brewery,Aurora,IN
937,2824.1307128906665,Great Crescent Brown Ale,American Brown Ale,93.24845955571396,0.045,36.0,165,Great Crescent Brewery,Aurora,IN
938,639.0,Cherry Ale (1),Fruit / Vegetable Beer,16.0,0.057,18.0,165,Great Crescent Brewery,Aurora,IN
939,626.0,Aurora Lager (2011),Dortmunder / Export Lager,16.0,0.057,27.0,165,Great Crescent Brewery,Aurora,IN
940,615.0,Frosted Fields Winter Wheat,American Dark Wh###eat Ale,16.0,0.06,25.0,165,Great Crescent Brewery,Aurora,IN
941,478.0,Great Crescent Belgian Style Wit,Witbier,16.0,0.051,13.0,165,Great Crescent Brewery,Aurora,IN
942,455.0,Bourbon's Barrel Stout,American Stout,16.0,0.075,65.0,165,Great Crescent Brewery,Aurora,IN
943,442.0,Great Crescent Stout,English Stout,16.0,0.08,66.0,165,Great Crescent Brewery,Aurora,IN
944,441.0,Great Crescent Coconut Porter (2012),American Porter,16.0,0.056,33.0,165,Great Crescent Brewery,Aurora,IN
945,440.0,Great Crescent Dark Lager,Euro Dark Lager,16.0,0.057,23.0,165,Great Crescent Brewery,Aurora,I
946,439.0,Great Crescent Mild Ale,English Dark Mild Ale,16.0,0.042,26.0,165,Great Crescent Brewery,Aurora,IN
947,436.0,Great Crescent IPA (2011),American IPA,16.0,0.062,60.0,%%16#5,Great Crescent Brewery,Aurora,IN
948,389.0,Great Crescent Blonde Ale (2011),American Blonde Ale,16.0,0.053,22.0,165,Great Crescent Brewery,Aurora,IN
949,2650.0,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),12.0,0.05,,6,Great Divide Brewing Company,Denver,CO
950,13567.981791532193,Hibernation Ale,Old Ale,12.0,0.087,3.150853900465883,6,Great Divide Brewing Company,cenOyr,CO
951,2648.0,Whitewater,American Pale Wheat Ale,12.0,0.061,,6,Great Divide Brewing Company,Denver,CO
952,2647.0,Rumble,American IPA,12.0,0.071,,6,Great Divide Brewing Company,Denver,CO
953,2646.0,Orabelle,Nrxpeo,12.0,0.083,,6##??,Great Divide Brewing Company,Denver,CO
954,2645.0,Lasso,American IPA,12.0,0.05,,6,Great Divide Brewing Company,Denver,CO
955,2644.0,Yeti  Imperial Stout,Russian Imperial Stout,12.0,0.095,75.0,6,Great Divide Brewing Company,Denver,CO
956,2643.0,Colette,Saison / Farmhouse Ale,12.0,0.073,,6,Great Divide Brewing Company,Denver,CO
957,2642.0,Titan IPA,American IPA,12.0,0.071,,6,Great Divide Brewing Company,Denver,CO
958,404.0,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,24.0,0.045,15.0,543,Great Northern Brewing Company,Whitefish,MT
959,816.930643498482,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,12.0,0.045,15.0,543,Great Northern Brewing Company,Whitefish,MT
960,1923.0,Commotion APA,American Pale Ale (APA),12.0,0.052,49.0,269,Great Raft Brewing Company,Shreveport,LA
961,9262.027577066923,Southern Drawl Pale Lager,American Pale Lager,12.0,0.052,,269,Great Raft Brewing Company,Shreveport,LA
962,1604.0,Chickawawa Lemonale,Fruit / Vegetable Beer,12.0,0.05,5.0,365,Great River Brewery,Davenport,IA
963,1574.0,Barrel Aged Farmer,American Brown Ale,16.0,0.07,22.0,365,Great River Brewery,Davenport,IA
964,1446.0,Great River Golden Ale,American Blonde Ale,12.0,0.048,,365,Great River Brewery,Davenport,IA
965,6857.968220606113,Dirty Blonde Chocolate Ale,American Blonde Ale,12.0,0.048,,365,Great River Brewery,Davenport,IA
966,1244.0,Dos Pistolas,Vienna Lager,12.0,0.048,20.0,365,Great River Brewery,Davenport,IA
967,1064.0,Owney Irish Style Red Ale,Irish Red Ale,16.0,0.05,30.0,365,at R,Davenport,IA
